gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
coucou2608,au revoir3034,Adeline_16,au revoir3034_coucou2608,9.434781748822136,Adeline,16,0.2807044527193643,actual
encore3054,au revoir3034,Adeline_16,au revoir3034_encore3054,6.118156958466736,Adeline,16,0.18202794154639346,actual
bisou3038,au revoir3034,Adeline_16,au revoir3034_bisou3038,5.264054992217051,Adeline,16,0.15661662505965207,actual
encore3053,au revoir3034,Adeline_16,au revoir3034_encore3053,6.118156958466736,Adeline,16,0.18202794154639346,actual
voiture3070,au revoir3034,Adeline_16,au revoir3034_voiture3070,5.456637395784303,Adeline,16,0.16234635359348634,actual
coucou2603,au revoir3034,Adeline_16,au revoir3034_coucou2603,9.434781748822136,Adeline,16,0.2807044527193643,actual
bisou3039,au revoir3034,Adeline_16,au revoir3034_bisou3039,5.264054992217051,Adeline,16,0.15661662505965207,actual
bobo3130,au revoir3034,Adeline_16,au revoir3034_bobo3130,7.592482116963241,Adeline,16,0.2258921927568486,actual
au revoir3036,au revoir3034,Adeline_16,au revoir3034_au revoir3036,5.456637395784303,Adeline,16,0.16234635359348634,actual
papa3135,au revoir3034,Adeline_16,au revoir3034_papa3135,8.456637395784304,Adeline,16,0.25160261627950187,actual
chapeau3048,au revoir3034,Adeline_16,au revoir3034_chapeau3048,5.456637395784303,Adeline,16,0.16234635359348634,actual
au revoir3034,chapeau3045,Adeline_16,au revoir3034_chapeau3045,5.456637395784303,Adeline,16,0.16234635359348634,actual
maman2613,papa2614,Adeline_17,maman2613_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
encore3055,papa2614,Adeline_17,encore3055_papa2614,6.16227766016838,Adeline,17,0.18334062452671787,actual
chapeau3044,papa2614,Adeline_17,chapeau3044_papa2614,3,Adeline,17,0.08925626268601547,actual
oiseau3066,papa2614,Adeline_17,oiseau3066_papa2614,9.073843441985439,Adeline,17,0.269965784609877,actual
encore3061,papa2614,Adeline_17,encore3061_papa2614,6.16227766016838,Adeline,17,0.18334062452671787,actual
au revoir3031,papa2614,Adeline_17,au revoir3031_papa2614,5.692582403567252,Adeline,17,0.16936621012486267,actual
bobo3132,papa2614,Adeline_17,bobo3132_papa2614,6.82842712474619,Adeline,17,0.20315996172621972,actual
coucou2609,papa2614,Adeline_17,coucou2609_papa2614,6.8023326048086385,Adeline,17,0.2023835952841492,actual
voilà3069,papa2614,Adeline_17,papa2614_voilà3069,7.716990566028302,Adeline,17,0.22959657903564173,actual
coucou2606,papa2614,Adeline_17,coucou2606_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
coucou2605,papa2614,Adeline_17,coucou2605_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
bobo3131,papa2614,Adeline_17,bobo3131_papa2614,6.82842712474619,Adeline,17,0.20315996172621972,actual
maman2612,papa2614,Adeline_17,maman2612_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
bisou3040,papa2614,Adeline_17,bisou3040_papa2614,6.16227766016838,Adeline,17,0.18334062452671787,actual
bisou3038,papa2614,Adeline_17,bisou3038_papa2614,6.3166247903554,Adeline,17,0.1879327738589863,actual
maman2611,papa2614,Adeline_17,maman2611_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
au revoir1955,papa2614,Adeline_17,au revoir1955_papa2614,6.764054992217051,Adeline,17,0.20124475640265982,actual
encore3063,papa2614,Adeline_17,encore3063_papa2614,6.16227766016838,Adeline,17,0.18334062452671787,actual
papa2615,papa2614,Adeline_17,papa2614_papa2615,0,Adeline,17,0,actual
papa2614,maman2613,Adeline_17,maman2613_papa2614,6.324555320336759,Adeline,17,0.1881687236814048,actual
bobo3131,chapeau3051,Adeline_18,bobo3131_chapeau3051,3.8284271247461903,Adeline,18,0.11390369904020428,actual
au revoir1955,chapeau3051,Adeline_18,au revoir1955_chapeau3051,8.592482116963241,Adeline,18,0.2556442803188538,actual
encore1956,chapeau3051,Adeline_18,chapeau3051_encore1956,6.3166247903554,Adeline,18,0.1879327738589863,actual
encore3056,chapeau3051,Adeline_18,chapeau3051_encore3056,3.1622776601683795,Adeline,18,0.0940843618407024,actual
chapeau3048,chapeau3051,Adeline_18,chapeau3048_chapeau3051,0,Adeline,18,0,actual
bisou3039,chapeau3051,Adeline_18,bisou3039_chapeau3051,3.3166247903554,Adeline,18,0.09867651117297084,actual
papa3135,chapeau3051,Adeline_18,chapeau3051_papa3135,3,Adeline,18,0.08925626268601547,actual
voiture3071,chapeau3051,Adeline_18,chapeau3051_voiture3071,3.1622776601683795,Adeline,18,0.0940843618407024,actual
coucou3052,chapeau3051,Adeline_18,chapeau3051_coucou3052,3.1622776601683795,Adeline,18,0.0940843618407024,actual
encore3065,chapeau3051,Adeline_18,chapeau3051_encore3065,8.033615356383702,Adeline,18,0.23901682752259715,actual
bobo3130,chapeau3051,Adeline_18,bobo3130_chapeau3051,4.631202762478185,Adeline,18,0.1377879501066511,actual
chapeau3047,chapeau3051,Adeline_18,chapeau3047_chapeau3051,0,Adeline,18,0,actual
chapeau3046,chapeau3051,Adeline_18,chapeau3046_chapeau3051,0,Adeline,18,0,actual
oiseau3066,chapeau3051,Adeline_18,chapeau3051_oiseau3066,6.073843441985439,Adeline,18,0.18070952192386155,actual
encore3059,chapeau3051,Adeline_18,chapeau3051_encore3059,3.1622776601683795,Adeline,18,0.0940843618407024,actual
encore3060,chapeau3051,Adeline_18,chapeau3051_encore3060,3.1622776601683795,Adeline,18,0.0940843618407024,actual
chapeau3044,chapeau3051,Adeline_18,chapeau3044_chapeau3051,0,Adeline,18,0,actual
encore3064,chapeau3051,Adeline_18,chapeau3051_encore3064,3.1622776601683795,Adeline,18,0.0940843618407024,actual
coucou3133,chapeau3051,Adeline_18,chapeau3051_coucou3133,10.664378454860074,Adeline,18,0.31728752158335816,actual
chapeau3051,bobo3131,Adeline_18,bobo3131_chapeau3051,3.8284271247461903,Adeline,18,0.11390369904020428,actual
coucou2607,au revoir3036,Adeline_19,au revoir3036_coucou2607,6.47890245052378,Adeline,19,0.19276087301367326,actual
coucou2605,au revoir3036,Adeline_19,au revoir3036_coucou2605,6.47890245052378,Adeline,19,0.19276087301367326,actual
au revoir3032,au revoir3036,Adeline_19,au revoir3032_au revoir3036,2.692582403567252,Adeline,19,0.08010994743884718,actual
bisou3039,au revoir3036,Adeline_19,au revoir3036_bisou3039,3.3166247903554,Adeline,19,0.09867651117297084,actual
encore3060,au revoir3036,Adeline_19,au revoir3036_encore3060,3.1622776601683795,Adeline,19,0.0940843618407024,actual
vachou3068,au revoir3036,Adeline_19,au revoir3036_vachou3068,3.2015621187164243,Adeline,19,0.0952531564912498,actual
chapeau3048,au revoir3036,Adeline_19,au revoir3036_chapeau3048,0,Adeline,19,0,actual
encore3055,au revoir3036,Adeline_19,au revoir3036_encore3055,3.1622776601683795,Adeline,19,0.0940843618407024,actual
papa3135,au revoir3036,Adeline_19,au revoir3036_papa3135,3,Adeline,19,0.08925626268601547,actual
encore3057,au revoir3036,Adeline_19,au revoir3036_encore3057,3.1622776601683795,Adeline,19,0.0940843618407024,actual
bobo3131,au revoir3036,Adeline_19,au revoir3036_bobo3131,3.8284271247461903,Adeline,19,0.11390369904020428,actual
voilà2616,au revoir3036,Adeline_19,au revoir3036_voilà2616,7.481045558245352,Adeline,19,0.22257672250426544,actual
chapeau3043,au revoir3036,Adeline_19,au revoir3036_chapeau3043,0,Adeline,19,0,actual
encore3054,au revoir3036,Adeline_19,au revoir3036_encore3054,3.1622776601683795,Adeline,19,0.0940843618407024,actual
coucou2606,au revoir3036,Adeline_19,au revoir3036_coucou2606,6.47890245052378,Adeline,19,0.19276087301367326,actual
au revoir3033,au revoir3036,Adeline_19,au revoir3033_au revoir3036,0,Adeline,19,0,actual
encore3053,au revoir3036,Adeline_19,au revoir3036_encore3053,3.1622776601683795,Adeline,19,0.0940843618407024,actual
chapeau3046,au revoir3036,Adeline_19,au revoir3036_chapeau3046,0,Adeline,19,0,actual
chapeau3050,au revoir3036,Adeline_19,au revoir3036_chapeau3050,2.5,Adeline,19,0.07438021890501288,actual
au revoir3036,coucou2607,Adeline_19,au revoir3036_coucou2607,6.47890245052378,Adeline,19,0.19276087301367326,actual
