Speaker,gloss1,degree,threshold
Takeru,ball3136,5,0.25
Takeru,big2069,9,0.25
Takeru,big4092,1,0.25
Takeru,bread4362,3,0.25
Takeru,bread4363,2,0.25
Takeru,bread4364,3,0.25
Takeru,bread4365,3,0.25
Takeru,bread4366,3,0.25
Takeru,bread4367,3,0.25
Takeru,choochoo2063,2,0.25
Takeru,choochoo3137,9,0.25
Takeru,combine4334,7,0.25
Takeru,combine4335,6,0.25
Takeru,combine4336,7,0.25
Takeru,daddy4380,6,0.25
Takeru,daddy4381,6,0.25
Takeru,did it3142,25,0.25
Takeru,did it3713,5,0.25
Takeru,did it3714,5,0.25
Takeru,did it3715,5,0.25
Takeru,discourse marker1388,10,0.25
Takeru,discourse marker1389,10,0.25
Takeru,do it!2068,20,0.25
Takeru,do it!4091,2,0.25
Takeru,do it!4341,5,0.25
Takeru,doggie3176,4,0.25
Takeru,doggie3177,4,0.25
Takeru,don't want to3150,16,0.25
Takeru,don't want to4338,4,0.25
Takeru,elephant3178,3,0.25
Takeru,elephant3179,6,0.25
Takeru,flower2064,11,0.25
Takeru,flower3148,5,0.25
Takeru,food4346,2,0.25
Takeru,food4347,2,0.25
Takeru,food4348,2,0.25
Takeru,food4349,2,0.25
Takeru,found it2062,25,0.25
Takeru,found it4089,2,0.25
Takeru,found it4090,2,0.25
Takeru,go go3147,10,0.25
Takeru,go go4337,10,0.25
Takeru,"gone, isn't any1371",10,0.25
Takeru,"gone, isn't any1372",10,0.25
Takeru,"gone, isn't any1373",10,0.25
Takeru,good2065,11,0.25
Takeru,good2066,11,0.25
Takeru,good3149,10,0.25
Takeru,hooray3151,12,0.25
Takeru,hooray4339,5,0.25
Takeru,hooray4340,4,0.25
Takeru,it broke3158,15,0.25
Takeru,juice1353,9,0.25
Takeru,juice1354,6,0.25
Takeru,juice1355,17,0.25
Takeru,juice3146,22,0.25
Takeru,look!3159,15,0.25
Takeru,look!3160,15,0.25
Takeru,mom4342,5,0.25
Takeru,mom4343,5,0.25
Takeru,mom4344,10,0.25
Takeru,moo/cow1368,14,0.25
Takeru,moo/cow1369,14,0.25
Takeru,more1370,14,0.25
Takeru,more4360,6,0.25
Takeru,name of mythical creature4345,5,0.25
Takeru,name of mythical creature4516,14,0.25
Takeru,one more4352,5,0.25
Takeru,one more4353,4,0.25
Takeru,one more4354,4,0.25
Takeru,one more4355,5,0.25
Takeru,one more4356,5,0.25
Takeru,one more4357,5,0.25
Takeru,one more4358,5,0.25
Takeru,one more4359,5,0.25
Takeru,open3523,2,0.25
Takeru,open3712,2,0.25
Takeru,ouch1367,17,0.25
Takeru,ouch2067,20,0.25
Takeru,pigeon4368,3,0.25
Takeru,pigeon4369,3,0.25
Takeru,pigeon4370,3,0.25
Takeru,pigeon4371,2,0.25
Takeru,pigeon4372,3,0.25
Takeru,please3143,26,0.25
Takeru,please3144,22,0.25
Takeru,please3145,8,0.25
Takeru,put it there2070,20,0.25
Takeru,put it there3524,5,0.25
Takeru,stuck3172,4,0.25
Takeru,stuck3173,3,0.25
Takeru,stuck3174,18,0.25
Takeru,take!3169,20,0.25
Takeru,take!3170,15,0.25
Takeru,take!3171,20,0.25
Takeru,take!4373,6,0.25
Takeru,take!4374,6,0.25
Takeru,take!4375,6,0.25
Takeru,take!4376,6,0.25
Takeru,take!4377,6,0.25
Takeru,take!4378,5,0.25
Takeru,take!4379,5,0.25
Takeru,that2061,8,0.25
Takeru,that95,10,0.25
Takeru,that96,10,0.25
Takeru,that97,10,0.25
Takeru,train3154,12,0.25
Takeru,train3155,17,0.25
Takeru,train3156,8,0.25
Takeru,train3157,4,0.25
Takeru,vroom1349,11,0.25
Takeru,vroom1350,11,0.25
Takeru,vroom1351,11,0.25
Takeru,wait!4350,6,0.25
Takeru,wait!4351,6,0.25
Takeru,what color3716,2,0.25
Takeru,what color3717,2,0.25
Takeru,what1374,2,0.25
Takeru,what1375,2,0.25
Takeru,what1376,2,0.25
Takeru,what1377,2,0.25
Takeru,what1378,2,0.25
Takeru,what1379,2,0.25
Takeru,what1380,2,0.25
Takeru,what1381,2,0.25
Takeru,what1382,2,0.25
Takeru,what1383,2,0.25
Takeru,what1384,2,0.25
Takeru,what1385,2,0.25
Takeru,what1386,2,0.25
Takeru,what1387,2,0.25
Takeru,what3165,10,0.25
Takeru,what3166,10,0.25
Takeru,what3167,10,0.25
Takeru,what3168,10,0.25
Takeru,who3138,12,0.25
Takeru,who3139,16,0.25
Takeru,who3140,23,0.25
Takeru,who3141,2,0.25
Takeru,whoops4093,2,0.25
Takeru,whoops4361,7,0.25
Takeru,yellow3152,5,0.25
Takeru,yellow3153,17,0.25
Takeru,yes100,10,0.25
Takeru,yes1356,9,0.25
Takeru,yes1357,9,0.25
Takeru,yes1358,9,0.25
Takeru,yes1359,9,0.25
Takeru,yes1360,9,0.25
Takeru,yes1361,9,0.25
Takeru,yes1362,9,0.25
Takeru,yes1363,9,0.25
Takeru,yes1364,9,0.25
Takeru,yes1365,9,0.25
Takeru,yes1366,9,0.25
Takeru,yes98,10,0.25
Takeru,yes99,10,0.25
Tania,/ spoon1129,35,0.25
Tania,/ spoon1130,38,0.25
Tania,/ spoon1131,38,0.25
Tania,/ spoon1132,35,0.25
Tania,/ spoon1133,38,0.25
Tania,/ spoon1134,38,0.25
Tania,/ spoon1135,38,0.25
Tania,/ spoon1136,38,0.25
Tania,/ spoon62,34,0.25
Tania,Daisy1160,30,0.25
Tania,Daisy1161,11,0.25
Tania,Daisy1162,38,0.25
Tania,Daisy2959,17,0.25
Tania,Daisy3686,4,0.25
Tania,Iggle-piggle1955,19,0.25
Tania,Iggle-piggle2962,34,0.25
Tania,Iggle-piggle3506,34,0.25
Tania,Iggle-piggle3507,34,0.25
Tania,Iggle-piggle3508,20,0.25
Tania,Iggle-piggle3687,19,0.25
Tania,Iggle-piggle3688,1,0.25
Tania,Iggle-piggle3803,13,0.25
Tania,Iggle-piggle3804,11,0.25
Tania,Iggle-piggle3839,7,0.25
Tania,Iggle-piggle3840,13,0.25
Tania,Iggle-piggle3849,34,0.25
Tania,Iggle-piggle3853,1,0.25
Tania,arm63,15,0.25
Tania,asleep1954,24,0.25
Tania,baby2956,24,0.25
Tania,bag1137,35,0.25
Tania,bag1138,35,0.25
Tania,bag1139,35,0.25
Tania,bag1140,35,0.25
Tania,bag1141,35,0.25
Tania,bag1142,35,0.25
Tania,bag1143,35,0.25
Tania,bag2957,24,0.25
Tania,bag2958,24,0.25
Tania,ball1144,38,0.25
Tania,ball1145,38,0.25
Tania,ball1146,38,0.25
Tania,ball1147,23,0.25
Tania,ball1148,24,0.25
Tania,big1149,38,0.25
Tania,big1150,35,0.25
Tania,book1151,26,0.25
Tania,book1152,26,0.25
Tania,book1153,35,0.25
Tania,book1154,35,0.25
Tania,book1155,26,0.25
Tania,book1156,35,0.25
Tania,book1157,35,0.25
Tania,book1158,35,0.25
Tania,book3683,5,0.25
Tania,book3684,6,0.25
Tania,bum1159,24,0.25
Tania,bus1117,24,0.25
Tania,bus1118,24,0.25
Tania,bus1119,24,0.25
Tania,bus1120,18,0.25
Tania,bus1121,2,0.25
Tania,bus1122,23,0.25
Tania,bus1123,28,0.25
Tania,bus1124,24,0.25
Tania,bus1125,24,0.25
Tania,bus3932,24,0.25
Tania,bus3933,20,0.25
Tania,bus3934,20,0.25
Tania,bus3935,15,0.25
Tania,bus3936,20,0.25
Tania,bus3937,20,0.25
Tania,daddy3685,3,0.25
Tania,ear2960,14,0.25
Tania,elbow2961,21,0.25
Tania,eye64,34,0.25
Tania,fish3938,14,0.25
Tania,fish4191,4,0.25
Tania,miaow1197,13,0.25
Tania,moo1163,29,0.25
Tania,more1164,29,0.25
Tania,more1165,16,0.25
Tania,more3939,7,0.25
Tania,mummy2963,21,0.25
Tania,mummy2964,9,0.25
Tania,mummy2965,9,0.25
Tania,mummy2966,9,0.25
Tania,mummy2967,9,0.25
Tania,mummy2968,9,0.25
Tania,no1166,27,0.25
Tania,no1167,27,0.25
Tania,no1168,17,0.25
Tania,no1169,17,0.25
Tania,no3940,9,0.25
Tania,nose2969,1,0.25
Tania,oh dear3690,2,0.25
Tania,ow1170,30,0.25
Tania,ow1171,30,0.25
Tania,ow1172,30,0.25
Tania,ow1173,30,0.25
Tania,ow1174,30,0.25
Tania,ow2970,9,0.25
Tania,pig1175,34,0.25
Tania,pig1176,38,0.25
Tania,pig2971,25,0.25
Tania,push1177,29,0.25
Tania,push1178,23,0.25
Tania,push1179,25,0.25
Tania,push2972,23,0.25
Tania,push3941,5,0.25
Tania,push3942,20,0.25
Tania,shoe1126,40,0.25
Tania,shoe1127,40,0.25
Tania,shoe1128,40,0.25
Tania,sofa1180,30,0.25
Tania,sofa1181,11,0.25
Tania,sofa1182,30,0.25
Tania,sofa2973,9,0.25
Tania,sofa3692,3,0.25
Tania,sofa4192,5,0.25
Tania,stones1183,32,0.25
Tania,stones1184,12,0.25
Tania,there it is2974,6,0.25
Tania,there it is2975,17,0.25
Tania,there it is2976,16,0.25
Tania,there it is2977,17,0.25
Tania,there it is2978,16,0.25
Tania,there it is2979,6,0.25
Tania,there1185,30,0.25
Tania,tree1186,32,0.25
Tania,where1956,20,0.25
Tania,where65,34,0.25
Tania,where66,21,0.25
Tania,where67,34,0.25
Tania,woof1187,16,0.25
Tania,yeah1188,13,0.25
Tania,yeah1189,33,0.25
Tania,yeah1190,4,0.25
Tania,yeah1191,33,0.25
Tania,yeah1192,13,0.25
Tania,yeah1193,33,0.25
Tania,yeah1194,33,0.25
Tania,yeah1195,33,0.25
Tania,yes1196,4,0.25
Taro,aiʨ:at:a4452,1,0.25
Taro,at:sɯi2199,1,0.25
Taro,bebi:3415,9,0.25
Taro,bebi:3416,7,0.25
Taro,bebi:3417,9,0.25
Taro,bebi:3418,9,0.25
Taro,bebi:3589,6,0.25
Taro,bo:rɯ1604,10,0.25
Taro,bo:rɯ1605,11,0.25
Taro,bo:rɯ1606,6,0.25
Taro,bo:rɯ1607,6,0.25
Taro,bɯbɯ3590,6,0.25
Taro,denɕa3419,3,0.25
Taro,denɕa3420,4,0.25
Taro,denɕa3421,5,0.25
Taro,denɕa3422,9,0.25
Taro,denɕa3423,9,0.25
Taro,dʑadʑa3424,3,0.25
Taro,dʑadʑa3425,11,0.25
Taro,dʑadʑa3426,13,0.25
Taro,dʑadʑa3427,11,0.25
Taro,dʑadʑa3789,17,0.25
Taro,dʑidʑi3428,2,0.25
Taro,dʑɯ:sɯ3429,17,0.25
Taro,dʑɯ:sɯ3430,4,0.25
Taro,dʑɯ:sɯ3431,13,0.25
Taro,hai1608,11,0.25
Taro,hai1609,11,0.25
Taro,hait:a4453,1,0.25
Taro,hon1610,9,0.25
Taro,hon1611,9,0.25
Taro,hon1612,9,0.25
Taro,itai2200,11,0.25
Taro,itai2201,9,0.25
Taro,itai2202,11,0.25
Taro,koko3432,11,0.25
Taro,kɯk:i:4454,1,0.25
Taro,kɯk:i:4455,1,0.25
Taro,kɯk:ɯ?/kɯtsɯ3433,15,0.25
Taro,kɯk:ɯ?/kɯtsɯ3434,7,0.25
Taro,kɯk:ɯ?/kɯtsɯ3435,15,0.25
Taro,kɯk:ɯ?/kɯtsɯ3436,13,0.25
Taro,kɯk:ɯ?/kɯtsɯ3437,15,0.25
Taro,kɯk:ɯ?/kɯtsɯ3438,15,0.25
Taro,nainai3439,2,0.25
Taro,nanikoɾe3440,7,0.25
Taro,nen:e3591,3,0.25
Taro,nen:e4456,2,0.25
Taro,nen:e4457,3,0.25
Taro,nen:e4458,2,0.25
Taro,nen:e4459,3,0.25
Taro,nen:e4460,3,0.25
Taro,nen:e4461,3,0.25
Taro,njan1613,4,0.25
Taro,njan1614,4,0.25
Taro,njan1615,4,0.25
Taro,ok:iɕita1616,6,0.25
Taro,ototo3592,3,0.25
Taro,pakɯn146,3,0.25
Taro,pakɯn147,3,0.25
Taro,pakɯn148,3,0.25
Taro,pakɯn149,3,0.25
Taro,pakɯn150,3,0.25
Taro,pakɯn151,3,0.25
Taro,pakɯn152,3,0.25
Taro,pakɯn1617,3,0.25
Taro,pakɯn1618,3,0.25
Taro,pakɯn1619,3,0.25
Taro,pakɯn1620,3,0.25
Taro,pakɯn1621,3,0.25
Taro,papa4463,2,0.25
Taro,papa4464,2,0.25
Taro,pipi3441,7,0.25
Taro,ringo3442,6,0.25
Taro,ringo3443,6,0.25
Taro,ringo3444,6,0.25
Taro,wani1622,10,0.25
Taro,wani1623,10,0.25
Taro,wani1624,10,0.25
Taro,wani1625,10,0.25
Taro,wani1626,10,0.25
Taro,wani1627,10,0.25
Taro,wani1628,10,0.25
Taro,wani1629,10,0.25
Taro,wani1630,10,0.25
Taro,wani1631,10,0.25
Taro,wani1632,10,0.25
Taro,wani1633,10,0.25
Taro,wani1634,10,0.25
Taro,wani3445,11,0.25
Taro,wani3446,5,0.25
Taro,wanwan3447,6,0.25
Taro,wanwan3448,6,0.25
Taro,wanwan3449,6,0.25
Timmy,Drew715,6,0.25
Timmy,Heidi4161,1,0.25
Timmy,Nɑnɑ3891,1,0.25
Timmy,bee710,10,0.25
Timmy,bicycle4469,8,0.25
Timmy,bottle / 'bobby'2565,6,0.25
Timmy,bottle / 'bobby'4470,1,0.25
Timmy,bottle / 'bobby'4471,1,0.25
Timmy,boɑt711,3,0.25
Timmy,bubble2566,6,0.25
Timmy,bubble2567,3,0.25
Timmy,bubble2568,3,0.25
Timmy,bubble2569,4,0.25
Timmy,bubble2570,2,0.25
Timmy,bubble2571,6,0.25
Timmy,bubble2572,6,0.25
Timmy,bubble2573,6,0.25
Timmy,bubble2574,6,0.25
Timmy,bubble2575,6,0.25
Timmy,bubble2576,6,0.25
Timmy,bubble2577,6,0.25
Timmy,bubble2578,6,0.25
Timmy,bubble2579,6,0.25
Timmy,bubble2580,6,0.25
Timmy,bubble2581,6,0.25
Timmy,bubble2582,6,0.25
Timmy,bubble2583,6,0.25
Timmy,bubble2584,6,0.25
Timmy,bubble2585,6,0.25
Timmy,bubble2586,6,0.25
Timmy,bubble2587,6,0.25
Timmy,bubble3627,1,0.25
Timmy,bubble3890,1,0.25
Timmy,bubble4157,2,0.25
Timmy,bubble4158,2,0.25
Timmy,bɑll705,10,0.25
Timmy,bɑll706,3,0.25
Timmy,bɑlloon2563,3,0.25
Timmy,bɑlloon2564,6,0.25
Timmy,bɑlloon707,10,0.25
Timmy,bɑlloon708,10,0.25
Timmy,bɑlloon709,10,0.25
Timmy,coffee2588,8,0.25
Timmy,coffee714,1,0.25
Timmy,computer2589,6,0.25
Timmy,cɑr712,6,0.25
Timmy,cɑr713,8,0.25
Timmy,dɑddy4159,2,0.25
Timmy,flower3971,2,0.25
Timmy,flower3972,2,0.25
Timmy,flower3973,2,0.25
Timmy,good boy4160,1,0.25
Timmy,hi716,8,0.25
Timmy,hi717,8,0.25
Timmy,hi718,8,0.25
Timmy,hot719,3,0.25
Timmy,hot720,3,0.25
Timmy,juice1806,5,0.25
Timmy,juice3974,1,0.25
Timmy,juice721,6,0.25
Timmy,key722,8,0.25
Timmy,key723,8,0.25
Timmy,key724,8,0.25
Timmy,key725,8,0.25
Timmy,knee1807,6,0.25
Timmy,knee3975,2,0.25
Timmy,knee3976,2,0.25
Timmy,knee3977,2,0.25
Timmy,knee3978,2,0.25
Timmy,knee3979,2,0.25
Timmy,knee726,8,0.25
Timmy,knee727,8,0.25
Timmy,knee728,8,0.25
Timmy,knee729,8,0.25
Timmy,knee730,8,0.25
Timmy,light1813,8,0.25
Timmy,light1814,5,0.25
Timmy,light1815,8,0.25
Timmy,light1816,8,0.25
Timmy,light1817,8,0.25
Timmy,light1818,8,0.25
Timmy,light1819,8,0.25
Timmy,light1820,8,0.25
Timmy,light2592,7,0.25
Timmy,lizɑrd3473,3,0.25
Timmy,lizɑrd3474,2,0.25
Timmy,lizɑrd3790,1,0.25
Timmy,money4162,2,0.25
Timmy,money4164,2,0.25
Timmy,moo731,7,0.25
Timmy,moo732,7,0.25
Timmy,"moon, sun733",1,0.25
Timmy,neck1808,6,0.25
Timmy,neck1809,6,0.25
Timmy,owl sound 'hoo-hoo'2591,3,0.25
Timmy,owl sound 'hoo-hoo'4165,1,0.25
Timmy,peg734,10,0.25
Timmy,plum1810,6,0.25
Timmy,plum3980,2,0.25
Timmy,sun1811,6,0.25
Timmy,sun1812,6,0.25
Timmy,sun735,8,0.25
Timmy,toe736,6,0.25
Timmy,toot-toot4166,2,0.25
Timmy,toot-toot4167,2,0.25
Timmy,toot-toot4168,2,0.25
Timmy,toot-toot4169,2,0.25
Timmy,toot-toot4170,2,0.25
Timmy,toot-toot4491,1,0.25
Timmy,toot-toot4492,1,0.25
Timmy,toot-toot737,6,0.25
Tobias,baa1198,17,0.25
Tobias,baa1199,27,0.25
Tobias,baa1200,26,0.25
Tobias,baa1201,17,0.25
Tobias,baa1202,17,0.25
Tobias,baa3943,12,0.25
Tobias,baby2981,6,0.25
Tobias,baby2982,7,0.25
Tobias,baby2983,3,0.25
Tobias,ball1203,25,0.25
Tobias,ball1204,26,0.25
Tobias,bear1205,26,0.25
Tobias,bear1206,26,0.25
Tobias,bear1207,8,0.25
Tobias,bear1208,26,0.25
Tobias,bear1209,26,0.25
Tobias,bear1210,26,0.25
Tobias,bear1211,26,0.25
Tobias,bear1212,26,0.25
Tobias,bear2984,20,0.25
Tobias,blocks1213,5,0.25
Tobias,book1214,17,0.25
Tobias,boots2985,14,0.25
Tobias,box3944,14,0.25
Tobias,bus1215,1,0.25
Tobias,bus1216,16,0.25
Tobias,bus1217,6,0.25
Tobias,bus3945,10,0.25
Tobias,bus3983,3,0.25
Tobias,bus3984,3,0.25
Tobias,butterfly2986,2,0.25
Tobias,butterfly4193,3,0.25
Tobias,cat1218,6,0.25
Tobias,eek eek1240,13,0.25
Tobias,eeyore1957,17,0.25
Tobias,eeyore1958,17,0.25
Tobias,eeyore1959,17,0.25
Tobias,eeyore1960,17,0.25
Tobias,eeyore2987,11,0.25
Tobias,eeyore3509,7,0.25
Tobias,eeyore3510,4,0.25
Tobias,honk honk1219,15,0.25
Tobias,honk honk1961,13,0.25
Tobias,honk honk1962,13,0.25
Tobias,honk honk1963,23,0.25
Tobias,honk honk68,23,0.25
Tobias,honk honk69,12,0.25
Tobias,hoo-hoo [owl noise]71,11,0.25
Tobias,miaow2988,20,0.25
Tobias,miaow2989,20,0.25
Tobias,miaow2990,20,0.25
Tobias,miaow2991,20,0.25
Tobias,miaow2992,20,0.25
Tobias,miaow2993,20,0.25
Tobias,miaow2994,6,0.25
Tobias,miaow2995,20,0.25
Tobias,miaow2996,20,0.25
Tobias,miaow2997,20,0.25
Tobias,miaow2998,20,0.25
Tobias,miaow2999,20,0.25
Tobias,miaow3000,20,0.25
Tobias,miaow3001,20,0.25
Tobias,miaow3002,20,0.25
Tobias,miaow3003,20,0.25
Tobias,miaow3004,20,0.25
Tobias,monkey4195,1,0.25
Tobias,monkey4196,1,0.25
Tobias,moo3005,14,0.25
Tobias,moo3511,15,0.25
Tobias,moo3512,15,0.25
Tobias,moo3946,5,0.25
Tobias,mouse1220,18,0.25
Tobias,neenaw1964,15,0.25
Tobias,neenaw3006,5,0.25
Tobias,peacock3007,2,0.25
Tobias,plane1221,26,0.25
Tobias,plane1222,26,0.25
Tobias,quack quack1223,7,0.25
Tobias,quack quack3008,4,0.25
Tobias,quack quack3009,4,0.25
Tobias,quack quack3010,4,0.25
Tobias,quack quack3011,4,0.25
Tobias,quack quack3012,4,0.25
Tobias,quack quack3513,2,0.25
Tobias,quack quack3694,4,0.25
Tobias,quack quack3695,4,0.25
Tobias,quack quack3828,2,0.25
Tobias,ribbit ribbit3514,2,0.25
Tobias,ribbit ribbit3805,2,0.25
Tobias,ribbit ribbit3806,2,0.25
Tobias,snail3855,2,0.25
Tobias,snail3947,22,0.25
Tobias,snail3948,4,0.25
Tobias,snail3949,22,0.25
Tobias,snail3950,4,0.25
Tobias,snail3951,22,0.25
Tobias,snail3952,22,0.25
Tobias,spider3696,1,0.25
Tobias,ta1224,19,0.25
Tobias,that1225,11,0.25
Tobias,that1226,11,0.25
Tobias,that1227,11,0.25
Tobias,that1228,1,0.25
Tobias,that1229,6,0.25
Tobias,that1230,6,0.25
Tobias,that1231,9,0.25
Tobias,that1232,9,0.25
Tobias,that1233,11,0.25
Tobias,that1234,11,0.25
Tobias,that1235,11,0.25
Tobias,that1236,11,0.25
Tobias,that1237,11,0.25
Tobias,that1965,7,0.25
Tobias,that3013,7,0.25
Tobias,that3014,7,0.25
Tobias,that3515,1,0.25
Tobias,that3697,1,0.25
Tobias,there1238,19,0.25
Tobias,there1966,11,0.25
Tobias,tick tock3015,2,0.25
Tobias,toot toot3016,14,0.25
Tobias,toot toot3699,4,0.25
Tobias,toot toot3700,2,0.25
Tobias,toot toot3701,2,0.25
Tobias,tortoise3017,15,0.25
Tobias,what's that1967,2,0.25
Tobias,what's that1968,3,0.25
Tobias,what's that3518,1,0.25
Tobias,woof woof1239,16,0.25
Tobias,woof woof1969,11,0.25
Tobias,woof woof1970,11,0.25
Tobias,woof woof70,23,0.25
Vincent,allô143,6,0.25
Vincent,allô2183,7,0.25
Vincent,allô2184,7,0.25
Vincent,allô2185,7,0.25
Vincent,boum1588,1,0.25
Vincent,boum1589,1,0.25
Vincent,bravo2186,3,0.25
Vincent,bravo2187,9,0.25
Vincent,bravo2188,9,0.25
Vincent,bravo2189,9,0.25
Vincent,caché2190,8,0.25
Vincent,chercher3571,2,0.25
Vincent,essaye3572,1,0.25
Vincent,hop144,2,0.25
Vincent,ici2191,8,0.25
Vincent,"l'autre, autres145",2,0.25
Vincent,l'avion3411,1,0.25
Vincent,l'avion3573,1,0.25
Vincent,la lune3412,1,0.25
Vincent,la lune3413,1,0.25
Vincent,la lune3414,1,0.25
Vincent,la lune3574,1,0.25
Vincent,la voiture3575,4,0.25
Vincent,la voiture3576,3,0.25
Vincent,la voiture3577,4,0.25
Vincent,la voiture3578,4,0.25
Vincent,la voiture3579,4,0.25
Vincent,la voiture3580,4,0.25
Vincent,la voiture3581,4,0.25
Vincent,la voiture3582,4,0.25
Vincent,le pain2193,9,0.25
Vincent,le pain2194,9,0.25
Vincent,le pain2195,9,0.25
Vincent,là-haut1593,6,0.25
Vincent,là-haut1594,6,0.25
Vincent,là-haut1595,6,0.25
Vincent,là1590,6,0.25
Vincent,là1591,6,0.25
Vincent,là1592,6,0.25
Vincent,là2192,7,0.25
Vincent,marche pas3583,1,0.25
Vincent,marche pas3584,1,0.25
Vincent,marche pas3585,1,0.25
Vincent,marche pas3586,1,0.25
Vincent,marche pas3587,1,0.25
Vincent,marche pas3588,1,0.25
Vincent,non1577,5,0.25
Vincent,non1578,5,0.25
Vincent,non1579,5,0.25
Vincent,non1580,5,0.25
Vincent,non1581,5,0.25
Vincent,non1582,5,0.25
Vincent,non1583,5,0.25
Vincent,non2177,7,0.25
Vincent,ouais1596,3,0.25
Vincent,ouais1597,6,0.25
Vincent,ouais1598,3,0.25
Vincent,ouais1599,3,0.25
Vincent,rouge1600,2,0.25
Vincent,rouge1601,2,0.25
Vincent,rouge1602,2,0.25
Vincent,train1584,4,0.25
Vincent,train1585,5,0.25
Vincent,train1586,4,0.25
Vincent,train1587,4,0.25
Vincent,train2178,8,0.25
Vincent,train2179,8,0.25
Vincent,train2180,8,0.25
Vincent,train2181,8,0.25
Vincent,train2182,8,0.25
Vincent,un deux2196,9,0.25
Vincent,vert1603,6,0.25
Vincent,voilà2197,7,0.25
Vincent,voilà2198,7,0.25
