gloss1,gloss2,Speaker,word_pair,distance,distance_norm,data_type
comb3337,foot2923,Kazuko,comb3337_foot2923,11.594541657884767,0.5184360324365535,actual
sleeping3338,foot2923,Kazuko,foot2923_sleeping3338,13.071067811865474,0.5844571295739294,actual
sleeping3339,foot2923,Kazuko,foot2923_sleeping3339,13.071067811865474,0.5844571295739294,actual
sleeping3340,foot2923,Kazuko,foot2923_sleeping3340,13.071067811865474,0.5844571295739294,actual
sleeping3341,foot2923,Kazuko,foot2923_sleeping3341,13.071067811865474,0.5844571295739294,actual
sleeping3342,foot2923,Kazuko,foot2923_sleeping3342,13.071067811865474,0.5844571295739294,actual
sleeping3343,foot2923,Kazuko,foot2923_sleeping3343,13.071067811865474,0.5844571295739294,actual
sleeping3344,foot2923,Kazuko,foot2923_sleeping3344,13.071067811865474,0.5844571295739294,actual
sleeping3345,foot2923,Kazuko,foot2923_sleeping3345,13.071067811865474,0.5844571295739294,actual
sleeping3346,foot2923,Kazuko,foot2923_sleeping3346,13.071067811865474,0.5844571295739294,actual
sleeping3347,foot2923,Kazuko,foot2923_sleeping3347,13.071067811865474,0.5844571295739294,actual
kitty3348,foot2923,Kazuko,foot2923_kitty3348,13.071067811865474,0.5844571295739294,actual
hello3553,foot2923,Kazuko,foot2923_hello3553,10.200708448015204,0.4561124511752213,actual
hello3554,foot2923,Kazuko,foot2923_hello3554,10.200708448015204,0.4561124511752213,actual
hello3555,foot2923,Kazuko,foot2923_hello3555,10.200708448015204,0.4561124511752213,actual
foot2923,foot2924,Kazuko,foot2923_foot2924,0,0,actual
foot2918,foot2927,Kazuko,foot2918_foot2927,0,0,actual
car1871,foot2931,Kazuko,car1871_foot2931,8.767814816086004,0.392042329961262,actual
car1872,foot2931,Kazuko,car1872_foot2931,8.767814816086004,0.392042329961262,actual
pig1873,foot2931,Kazuko,foot2931_pig1873,8.767814816086004,0.392042329961262,actual
hello1874,foot2931,Kazuko,foot2931_hello1874,9.140949810056238,0.4087266139584318,actual
people1875,foot2931,Kazuko,foot2931_people1875,14.797804059548618,0.6616660711369152,actual
people1876,foot2931,Kazuko,foot2931_people1876,14.797804059548618,0.6616660711369152,actual
doesn't exist1877,foot2931,Kazuko,doesn't exist1877_foot2931,8.939387691339814,0.3997140054224328,actual
"all gone, put away1878",foot2931,Kazuko,"all gone, put away1878_foot2931",11.516207436684839,0.5149334116309021,actual
foot2316,foot2931,Kazuko,foot2316_foot2931,6.82842712474619,0.30532493398979177,actual
foot2317,foot2931,Kazuko,foot2317_foot2931,7.838402248970368,0.35048476106293214,actual
foot2318,foot2931,Kazuko,foot2318_foot2931,6.872457775637246,0.30729371176705167,actual
foot2319,foot2931,Kazuko,foot2319_foot2931,6.82842712474619,0.30532493398979177,actual
foot2320,foot2931,Kazuko,foot2320_foot2931,7.838402248970368,0.35048476106293214,actual
foot2321,foot2931,Kazuko,foot2321_foot2931,8.07454546492384,0.3610436219112583,actual
foot2322,foot2931,Kazuko,foot2322_foot2931,6.82842712474619,0.30532493398979177,actual
foot2323,foot2931,Kazuko,foot2323_foot2931,7.201562118716424,0.3220092179869616,actual
foot2324,foot2931,Kazuko,foot2324_foot2931,8.50283115063241,0.3801939029831387,actual
foot2325,foot2931,Kazuko,foot2325_foot2931,7.074545464923841,0.31632982056112086,actual
foot2326,foot2931,Kazuko,foot2326_foot2931,7.201562118716424,0.3220092179869616,actual
Big Bird2327,foot2931,Kazuko,Big Bird2327_foot2931,15.85312166172978,0.7088533327621472,actual
hat2328,foot2931,Kazuko,foot2931_hat2328,6.82842712474619,0.30532493398979177,actual
hat2329,foot2931,Kazuko,foot2931_hat2329,5.82842712474619,0.26061113263965424,actual
hat2330,foot2931,Kazuko,foot2931_hat2330,7.2567128104547605,0.3244752150616722,actual
hat2331,foot2931,Kazuko,foot2931_hat2331,5.82842712474619,0.26061113263965424,actual
hat2332,foot2931,Kazuko,foot2931_hat2332,7.2567128104547605,0.3244752150616722,actual
hat2333,foot2931,Kazuko,foot2931_hat2333,7.2567128104547605,0.3244752150616722,actual
hat2334,foot2931,Kazuko,foot2931_hat2334,5.82842712474619,0.26061113263965424,actual
hat2335,foot2931,Kazuko,foot2931_hat2335,5.82842712474619,0.26061113263965424,actual
hat2336,foot2931,Kazuko,foot2931_hat2336,5.82842712474619,0.26061113263965424,actual
car2337,foot2931,Kazuko,car2337_foot2931,8.83508640042077,0.39505029821971577,actual
car2338,foot2931,Kazuko,car2338_foot2931,8.83508640042077,0.39505029821971577,actual
car2339,foot2931,Kazuko,car2339_foot2931,8.83508640042077,0.39505029821971577,actual
car2340,foot2931,Kazuko,car2340_foot2931,8.83508640042077,0.39505029821971577,actual
car2341,foot2931,Kazuko,car2341_foot2931,8.83508640042077,0.39505029821971577,actual
car2342,foot2931,Kazuko,car2342_foot2931,8.83508640042077,0.39505029821971577,actual
car2343,foot2931,Kazuko,car2343_foot2931,9.708069746628189,0.43408470214401257,actual
car2344,foot2931,Kazuko,car2344_foot2931,9.708069746628189,0.43408470214401257,actual
car2345,foot2931,Kazuko,car2345_foot2931,9.708069746628189,0.43408470214401257,actual
car2346,foot2931,Kazuko,car2346_foot2931,8.83508640042077,0.39505029821971577,actual
pig2347,foot2931,Kazuko,foot2931_pig2347,9.708069746628189,0.43408470214401257,actual
pig2348,foot2931,Kazuko,foot2931_pig2348,9.708069746628189,0.43408470214401257,actual
telephone2349,foot2931,Kazuko,foot2931_telephone2349,10.36205656883901,0.46332693899795496,actual
telephone2350,foot2931,Kazuko,foot2931_telephone2350,8.295652223706615,0.370930145600644,actual
telephone2351,foot2931,Kazuko,foot2931_telephone2351,8.380597915840738,0.3747283904042792,actual
telephone2352,foot2931,Kazuko,foot2931_telephone2352,9.86154751339884,0.44094727651905824,actual
telephone2353,foot2931,Kazuko,foot2931_telephone2353,10.048782760270864,0.44931927615343786,actual
please2354,foot2931,Kazuko,foot2931_please2354,8.184652501784047,0.36596692608467785,actual
please2355,foot2931,Kazuko,foot2931_please2355,8.778820583792065,0.39253443967217655,actual
please2356,foot2931,Kazuko,foot2931_please2356,10.512328736518539,0.4700461788520319,actual
please2357,foot2931,Kazuko,foot2931_please2357,11.778820583792065,0.5266758437225891,actual
hello2358,foot2931,Kazuko,foot2931_hello2358,10.286901761879523,0.45996648188906053,actual
hello2359,foot2931,Kazuko,foot2931_hello2359,9.45117748057081,0.4225980723911363,actual
hello2360,foot2931,Kazuko,foot2931_hello2360,9.901562118716424,0.4427364816323328,actual
hello2361,foot2931,Kazuko,foot2931_hello2361,9.528427124746191,0.42605219763516305,actual
hello2362,foot2931,Kazuko,foot2931_hello2362,8.818105042340111,0.3942909971478416,actual
hello2363,foot2931,Kazuko,foot2931_hello2363,9.528427124746191,0.42605219763516305,actual
hello2364,foot2931,Kazuko,foot2931_hello2364,9.528427124746191,0.42605219763516305,actual
hello2365,foot2931,Kazuko,foot2931_hello2365,7.945121696132693,0.3552565932235448,actual
hello2366,foot2931,Kazuko,foot2931_hello2366,9.901562118716424,0.4427364816323328,actual
hello2367,foot2931,Kazuko,foot2931_hello2367,9.528427124746191,0.42605219763516305,actual
mouth2368,foot2931,Kazuko,foot2931_mouth2368,7.189608136562817,0.32147471000360206,actual
cloud2369,foot2931,Kazuko,cloud2369_foot2931,10.5166247903554,0.4702382717498829,actual
cloud2370,foot2931,Kazuko,cloud2370_foot2931,11.389608136562817,0.5092726756741797,actual
cloud2371,foot2931,Kazuko,cloud2371_foot2931,13.5166247903554,0.6043796758002954,actual
"all gone, put away2372",foot2931,Kazuko,"all gone, put away2372_foot2931",10.284727768053813,0.4598692743610013,actual
"all gone, put away2373",foot2931,Kazuko,"all gone, put away2373_foot2931",9.411744421846397,0.42083487043670453,actual
kitty2374,foot2931,Kazuko,foot2931_kitty2374,9.411744421846397,0.42083487043670453,actual
kitty2375,foot2931,Kazuko,foot2931_kitty2375,10.284727768053813,0.4598692743610013,actual
kitty2376,foot2931,Kazuko,foot2931_kitty2376,9.411744421846397,0.42083487043670453,actual
kitty2377,foot2931,Kazuko,foot2931_kitty2377,11.988564167191422,0.5360542766451739,actual
kitty2378,foot2931,Kazuko,foot2931_kitty2378,9.411744421846397,0.42083487043670453,actual
kitty2379,foot2931,Kazuko,foot2931_kitty2379,10.284727768053813,0.4598692743610013,actual
kitty2380,foot2931,Kazuko,foot2931_kitty2380,9.411744421846397,0.42083487043670453,actual
kitty2381,foot2931,Kazuko,foot2931_kitty2381,9.411744421846397,0.42083487043670453,actual
Big Bird2649,foot2931,Kazuko,Big Bird2649_foot2931,14.980138315522362,0.6698189288378504,actual
hat2650,foot2931,Kazuko,foot2931_hat2650,16.39614791734698,0.7331341008837237,actual
mouth2651,foot2931,Kazuko,foot2931_mouth2651,7.189608136562817,0.32147471000360206,actual
kitty2652,foot2931,Kazuko,foot2931_kitty2652,11.301269031915986,0.5053226984975522,actual
rain2912,foot2931,Kazuko,foot2931_rain2912,8.072983346207417,0.3609737736452868,actual
rain2913,foot2931,Kazuko,foot2931_rain2913,7.2,0.3219393697209901,actual
rain2914,foot2931,Kazuko,foot2931_rain2914,7.2,0.3219393697209901,actual
rain2915,foot2931,Kazuko,foot2931_rain2915,7.2,0.3219393697209901,actual
foot2916,foot2931,Kazuko,foot2916_foot2931,3.872983346207417,0.17317580797470927,actual
foot2917,foot2931,Kazuko,foot2917_foot2931,4.872983346207417,0.2178896093248468,actual
foot2918,foot2931,Kazuko,foot2918_foot2931,6.812371037547231,0.304607005296317,actual
foot2919,foot2931,Kazuko,foot2919_foot2931,3.872983346207417,0.17317580797470927,actual
foot2920,foot2931,Kazuko,foot2920_foot2931,3.872983346207417,0.17317580797470927,actual
foot2921,foot2931,Kazuko,foot2921_foot2931,4.872983346207417,0.2178896093248468,actual
foot2922,foot2931,Kazuko,foot2922_foot2931,4.872983346207417,0.2178896093248468,actual
foot2923,foot2931,Kazuko,foot2923_foot2931,5.301269031915987,0.2370398903967272,actual
foot2924,foot2931,Kazuko,foot2924_foot2931,5.301269031915987,0.2370398903967272,actual
foot2925,foot2931,Kazuko,foot2925_foot2931,4.872983346207417,0.2178896093248468,actual
foot2926,foot2931,Kazuko,foot2926_foot2931,5.301269031915987,0.2370398903967272,actual
foot2927,foot2931,Kazuko,foot2927_foot2931,6.812371037547231,0.304607005296317,actual
foot2928,foot2931,Kazuko,foot2928_foot2931,5.301269031915987,0.2370398903967272,actual
foot2929,foot2931,Kazuko,foot2929_foot2931,5.301269031915987,0.2370398903967272,actual
foot2930,foot2931,Kazuko,foot2930_foot2931,3.872983346207417,0.17317580797470927,actual
foot2932,foot2931,Kazuko,foot2931_foot2932,3.872983346207417,0.17317580797470927,actual
foot2933,foot2931,Kazuko,foot2931_foot2933,3,0.13414140405041253,actual
foot2934,foot2931,Kazuko,foot2931_foot2934,5.65329983228432,0.25278052567352677,actual
foot2935,foot2931,Kazuko,foot2931_foot2935,4.42828568570857,0.19800548647243044,actual
foot2936,foot2931,Kazuko,foot2931_foot2936,8.19336266896871,0.36635639076989934,actual
foot2937,foot2931,Kazuko,foot2931_foot2937,3,0.13414140405041253,actual
foot2938,foot2931,Kazuko,foot2931_foot2938,3,0.13414140405041253,actual
hello2939,foot2931,Kazuko,foot2931_hello2939,4.743559577416269,0.21210258063713328,actual
hello2940,foot2931,Kazuko,foot2931_hello2940,4.743559577416269,0.21210258063713328,actual
hello2941,foot2931,Kazuko,foot2931_hello2941,7.0853396431631,0.316812469302649,actual
foot3107,foot2931,Kazuko,foot2931_foot3107,13.224115459393627,0.591300471682609,actual
milk3108,foot2931,Kazuko,foot2931_milk3108,15.133616082293011,0.676681503212896,actual
"all gone, put away3147",foot2931,Kazuko,"all gone, put away3147_foot2931",9.411744421846397,0.42083487043670453,actual
foot3332,foot2931,Kazuko,foot2931_foot3332,15.190274886084215,0.6792149337103522,actual
foot3333,foot2931,Kazuko,foot2931_foot3333,11.284283686620988,0.5045632191421682,actual
hold me3334,foot2931,Kazuko,foot2931_hold me3334,11.06153526641937,0.49460329053021607,actual
hold me3335,foot2931,Kazuko,foot2931_hold me3335,7.7449104760639695,0.3463043885013232,actual
hello3336,foot2931,Kazuko,foot2931_hello3336,13.684219101646098,0.6118734545427608,actual
comb3337,foot2931,Kazuko,comb3337_foot2931,11.326599914579578,0.5064553385529957,actual
sleeping3338,foot2931,Kazuko,foot2931_sleeping3338,12.411744421846397,0.5549762744871171,actual
sleeping3339,foot2931,Kazuko,foot2931_sleeping3339,12.411744421846397,0.5549762744871171,actual
sleeping3340,foot2931,Kazuko,foot2931_sleeping3340,12.411744421846397,0.5549762744871171,actual
sleeping3341,foot2931,Kazuko,foot2931_sleeping3341,12.411744421846397,0.5549762744871171,actual
sleeping3342,foot2931,Kazuko,foot2931_sleeping3342,12.411744421846397,0.5549762744871171,actual
sleeping3343,foot2931,Kazuko,foot2931_sleeping3343,12.411744421846397,0.5549762744871171,actual
sleeping3344,foot2931,Kazuko,foot2931_sleeping3344,12.411744421846397,0.5549762744871171,actual
sleeping3345,foot2931,Kazuko,foot2931_sleeping3345,12.411744421846397,0.5549762744871171,actual
sleeping3346,foot2931,Kazuko,foot2931_sleeping3346,12.411744421846397,0.5549762744871171,actual
sleeping3347,foot2931,Kazuko,foot2931_sleeping3347,12.411744421846397,0.5549762744871171,actual
kitty3348,foot2931,Kazuko,foot2931_kitty3348,12.411744421846397,0.5549762744871171,actual
hello3553,foot2931,Kazuko,foot2931_hello3553,9.572281323269014,0.42801308555628204,actual
hello3554,foot2931,Kazuko,foot2931_hello3554,9.572281323269014,0.42801308555628204,actual
hello3555,foot2931,Kazuko,foot2931_hello3555,9.572281323269014,0.42801308555628204,actual
car1871,foot2933,Kazuko,car1871_foot2933,5.767814816086004,0.25790092591084945,actual
car1872,foot2933,Kazuko,car1872_foot2933,5.767814816086004,0.25790092591084945,actual
pig1873,foot2933,Kazuko,foot2933_pig1873,5.767814816086004,0.25790092591084945,actual
hello1874,foot2933,Kazuko,foot2933_hello1874,6.140949810056238,0.27458520990801927,actual
people1875,foot2933,Kazuko,foot2933_people1875,11.797804059548618,0.5275246670865027,actual
people1876,foot2933,Kazuko,foot2933_people1876,11.797804059548618,0.5275246670865027,actual
doesn't exist1877,foot2933,Kazuko,doesn't exist1877_foot2933,5.939387691339814,0.26557260137202027,actual
"all gone, put away1878",foot2933,Kazuko,"all gone, put away1878_foot2933",8.516207436684839,0.38079200758048964,actual
foot2316,foot2933,Kazuko,foot2316_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2317,foot2933,Kazuko,foot2317_foot2933,4.838402248970368,0.2163433570125196,actual
foot2318,foot2933,Kazuko,foot2318_foot2933,3.8724577756372454,0.17315230771663914,actual
foot2319,foot2933,Kazuko,foot2319_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2320,foot2933,Kazuko,foot2320_foot2933,4.838402248970368,0.2163433570125196,actual
foot2321,foot2933,Kazuko,foot2321_foot2933,7.029989243462614,0.31433754252579077,actual
foot2322,foot2933,Kazuko,foot2322_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2323,foot2933,Kazuko,foot2323_foot2933,4.201562118716424,0.18786781393654906,actual
foot2324,foot2933,Kazuko,foot2324_foot2933,7.458274929171184,0.3334878235976712,actual
foot2325,foot2933,Kazuko,foot2325_foot2933,6.029989243462614,0.2696237411756533,actual
foot2326,foot2933,Kazuko,foot2326_foot2933,4.201562118716424,0.18786781393654906,actual
Big Bird2327,foot2933,Kazuko,Big Bird2327_foot2933,14.808565440268552,0.6621472533766796,actual
hat2328,foot2933,Kazuko,foot2933_hat2328,3.8284271247461903,0.17118352993937927,actual
hat2329,foot2933,Kazuko,foot2933_hat2329,2.8284271247461903,0.12646972858924174,actual
hat2330,foot2933,Kazuko,foot2933_hat2330,4.2567128104547605,0.19033381101125968,actual
hat2331,foot2933,Kazuko,foot2933_hat2331,2.8284271247461903,0.12646972858924174,actual
hat2332,foot2933,Kazuko,foot2933_hat2332,4.2567128104547605,0.19033381101125968,actual
hat2333,foot2933,Kazuko,foot2933_hat2333,4.2567128104547605,0.19033381101125968,actual
hat2334,foot2933,Kazuko,foot2933_hat2334,2.8284271247461903,0.12646972858924174,actual
hat2335,foot2933,Kazuko,foot2933_hat2335,2.8284271247461903,0.12646972858924174,actual
hat2336,foot2933,Kazuko,foot2933_hat2336,2.8284271247461903,0.12646972858924174,actual
car2337,foot2933,Kazuko,car2337_foot2933,5.835086400420772,0.2609088941693033,actual
car2338,foot2933,Kazuko,car2338_foot2933,5.835086400420772,0.2609088941693033,actual
car2339,foot2933,Kazuko,car2339_foot2933,5.835086400420772,0.2609088941693033,actual
car2340,foot2933,Kazuko,car2340_foot2933,5.835086400420772,0.2609088941693033,actual
car2341,foot2933,Kazuko,car2341_foot2933,5.835086400420772,0.2609088941693033,actual
car2342,foot2933,Kazuko,car2342_foot2933,5.835086400420772,0.2609088941693033,actual
car2343,foot2933,Kazuko,car2343_foot2933,8.663513525166962,0.38737862275854507,actual
car2344,foot2933,Kazuko,car2344_foot2933,8.663513525166962,0.38737862275854507,actual
car2345,foot2933,Kazuko,car2345_foot2933,8.663513525166962,0.38737862275854507,actual
car2346,foot2933,Kazuko,car2346_foot2933,5.835086400420772,0.2609088941693033,actual
pig2347,foot2933,Kazuko,foot2933_pig2347,8.663513525166962,0.38737862275854507,actual
pig2348,foot2933,Kazuko,foot2933_pig2348,8.663513525166962,0.38737862275854507,actual
telephone2349,foot2933,Kazuko,foot2933_telephone2349,7.3620565688390105,0.32918553494754244,actual
telephone2350,foot2933,Kazuko,foot2933_telephone2350,7.2510960022453865,0.32422406621517647,actual
telephone2351,foot2933,Kazuko,foot2933_telephone2351,7.33604169437951,0.3280223110188116,actual
telephone2352,foot2933,Kazuko,foot2933_telephone2352,8.816991291937612,0.3942411971335906,actual
telephone2353,foot2933,Kazuko,foot2933_telephone2353,9.004226538809638,0.40261319676797036,actual
please2357,foot2933,Kazuko,foot2933_please2357,10.734264362330839,0.4799697643371216,actual
hello2358,foot2933,Kazuko,foot2933_hello2358,7.286901761879524,0.32582507783864806,actual
hello2359,foot2933,Kazuko,foot2933_hello2359,6.451177480570808,0.2884566683407237,actual
hello2360,foot2933,Kazuko,foot2933_hello2360,6.9015621187164244,0.30859507758192034,actual
hello2361,foot2933,Kazuko,foot2933_hello2361,6.528427124746191,0.2919107935847505,actual
hello2362,foot2933,Kazuko,foot2933_hello2362,7.773548820878883,0.34758491776237405,actual
hello2363,foot2933,Kazuko,foot2933_hello2363,6.528427124746191,0.2919107935847505,actual
hello2364,foot2933,Kazuko,foot2933_hello2364,6.528427124746191,0.2919107935847505,actual
hello2365,foot2933,Kazuko,foot2933_hello2365,4.945121696132693,0.2211151891731323,actual
hello2366,foot2933,Kazuko,foot2933_hello2366,6.9015621187164244,0.30859507758192034,actual
hello2367,foot2933,Kazuko,foot2933_hello2367,6.528427124746191,0.2919107935847505,actual
cloud2371,foot2933,Kazuko,cloud2371_foot2933,10.5166247903554,0.4702382717498829,actual
"all gone, put away2372",foot2933,Kazuko,"all gone, put away2372_foot2933",9.240171546592586,0.4131631949755338,actual
"all gone, put away2373",foot2933,Kazuko,"all gone, put away2373_foot2933",6.411744421846397,0.28669346638629206,actual
kitty2374,foot2933,Kazuko,foot2933_kitty2374,6.411744421846397,0.28669346638629206,actual
kitty2375,foot2933,Kazuko,foot2933_kitty2375,9.240171546592586,0.4131631949755338,actual
kitty2376,foot2933,Kazuko,foot2933_kitty2376,6.411744421846397,0.28669346638629206,actual
kitty2377,foot2933,Kazuko,foot2933_kitty2377,8.988564167191422,0.40191287259476144,actual
kitty2378,foot2933,Kazuko,foot2933_kitty2378,6.411744421846397,0.28669346638629206,actual
kitty2379,foot2933,Kazuko,foot2933_kitty2379,9.240171546592586,0.4131631949755338,actual
kitty2380,foot2933,Kazuko,foot2933_kitty2380,6.411744421846397,0.28669346638629206,actual
kitty2381,foot2933,Kazuko,foot2933_kitty2381,6.411744421846397,0.28669346638629206,actual
Big Bird2649,foot2933,Kazuko,Big Bird2649_foot2933,11.980138315522362,0.5356775247874379,actual
hat2650,foot2933,Kazuko,foot2933_hat2650,13.396147917346978,0.598992696833311,actual
mouth2651,foot2933,Kazuko,foot2933_mouth2651,6.14505191510159,0.27476863061813456,actual
kitty2652,foot2933,Kazuko,foot2933_kitty2652,10.25671281045476,0.4586166191120847,actual
rain2912,foot2933,Kazuko,foot2933_rain2912,7.028427124746191,0.3142676942598193,actual
rain2913,foot2933,Kazuko,foot2933_rain2913,4.2,0.18779796567057755,actual
rain2914,foot2933,Kazuko,foot2933_rain2914,4.2,0.18779796567057755,actual
rain2915,foot2933,Kazuko,foot2933_rain2915,4.2,0.18779796567057755,actual
foot2916,foot2933,Kazuko,foot2916_foot2933,2.8284271247461903,0.12646972858924174,actual
foot2917,foot2933,Kazuko,foot2917_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2918,foot2933,Kazuko,foot2918_foot2933,5.767814816086004,0.25790092591084945,actual
foot2919,foot2933,Kazuko,foot2919_foot2933,2.8284271247461903,0.12646972858924174,actual
foot2920,foot2933,Kazuko,foot2920_foot2933,2.8284271247461903,0.12646972858924174,actual
foot2921,foot2933,Kazuko,foot2921_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2922,foot2933,Kazuko,foot2922_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2923,foot2933,Kazuko,foot2923_foot2933,4.2567128104547605,0.19033381101125968,actual
foot2924,foot2933,Kazuko,foot2924_foot2933,4.2567128104547605,0.19033381101125968,actual
foot2925,foot2933,Kazuko,foot2925_foot2933,3.8284271247461903,0.17118352993937927,actual
foot2926,foot2933,Kazuko,foot2926_foot2933,4.2567128104547605,0.19033381101125968,actual
foot2927,foot2933,Kazuko,foot2927_foot2933,5.767814816086004,0.25790092591084945,actual
foot2928,foot2933,Kazuko,foot2928_foot2933,4.2567128104547605,0.19033381101125968,actual
foot2929,foot2933,Kazuko,foot2929_foot2933,4.2567128104547605,0.19033381101125968,actual
foot2930,foot2933,Kazuko,foot2930_foot2933,2.8284271247461903,0.12646972858924174,actual
foot2931,foot2933,Kazuko,foot2931_foot2933,3,0.13414140405041253,actual
foot2932,foot2933,Kazuko,foot2932_foot2933,2.8284271247461903,0.12646972858924174,actual
foot2934,foot2933,Kazuko,foot2933_foot2934,2.6532998322843198,0.11863912162311424,actual
foot2935,foot2933,Kazuko,foot2933_foot2935,1.42828568570857,0.06386408242201792,actual
foot2936,foot2933,Kazuko,foot2933_foot2936,7.148806447507484,0.31965031138443184,actual
foot2937,foot2933,Kazuko,foot2933_foot2937,0,0,actual
foot2938,foot2933,Kazuko,foot2933_foot2938,0,0,actual
hello2939,foot2933,Kazuko,foot2933_hello2939,1.7435595774162693,0.07796117658672076,actual
hello2940,foot2933,Kazuko,foot2933_hello2940,1.7435595774162693,0.07796117658672076,actual
hello2941,foot2933,Kazuko,foot2933_hello2941,4.0853396431631,0.1826710652522365,actual
foot3107,foot2933,Kazuko,foot2933_foot3107,12.1795592379324,0.5445943922971415,actual
milk3108,foot2933,Kazuko,foot2933_milk3108,12.133616082293011,0.5425400991624835,actual
"all gone, put away3147",foot2933,Kazuko,"all gone, put away3147_foot2933",6.411744421846397,0.28669346638629206,actual
foot3332,foot2933,Kazuko,foot2933_foot3332,12.190274886084215,0.5450735296599397,actual
foot3333,foot2933,Kazuko,foot2933_foot3333,10.239727465159762,0.45785713975670067,actual
hold me3335,foot2933,Kazuko,foot2933_hold me3335,4.7449104760639695,0.21216298445091072,actual
hello3336,foot2933,Kazuko,foot2933_hello3336,10.684219101646098,0.47773205049234824,actual
sleeping3338,foot2933,Kazuko,foot2933_sleeping3338,9.411744421846397,0.42083487043670453,actual
sleeping3339,foot2933,Kazuko,foot2933_sleeping3339,9.411744421846397,0.42083487043670453,actual
sleeping3340,foot2933,Kazuko,foot2933_sleeping3340,9.411744421846397,0.42083487043670453,actual
sleeping3341,foot2933,Kazuko,foot2933_sleeping3341,9.411744421846397,0.42083487043670453,actual
sleeping3342,foot2933,Kazuko,foot2933_sleeping3342,9.411744421846397,0.42083487043670453,actual
sleeping3343,foot2933,Kazuko,foot2933_sleeping3343,9.411744421846397,0.42083487043670453,actual
sleeping3344,foot2933,Kazuko,foot2933_sleeping3344,9.411744421846397,0.42083487043670453,actual
sleeping3345,foot2933,Kazuko,foot2933_sleeping3345,9.411744421846397,0.42083487043670453,actual
sleeping3346,foot2933,Kazuko,foot2933_sleeping3346,9.411744421846397,0.42083487043670453,actual
sleeping3347,foot2933,Kazuko,foot2933_sleeping3347,9.411744421846397,0.42083487043670453,actual
kitty3348,foot2933,Kazuko,foot2933_kitty3348,9.411744421846397,0.42083487043670453,actual
hello3553,foot2933,Kazuko,foot2933_hello3553,6.5722813232690145,0.29387168150586956,actual
hello3554,foot2933,Kazuko,foot2933_hello3554,6.5722813232690145,0.29387168150586956,actual
hello3555,foot2933,Kazuko,foot2933_hello3555,6.5722813232690145,0.29387168150586956,actual
car1871,foot2934,Kazuko,car1871_foot2934,5.99070478491457,0.2678671836999883,actual
car1872,foot2934,Kazuko,car1872_foot2934,5.99070478491457,0.2678671836999883,actual
pig1873,foot2934,Kazuko,foot2934_pig1873,5.99070478491457,0.2678671836999883,actual
hello1874,foot2934,Kazuko,foot2934_hello1874,6.363839778884804,0.2845514676971581,actual
people1875,foot2934,Kazuko,foot2934_people1875,12.020694028377184,0.5374909248756415,actual
people1876,foot2934,Kazuko,foot2934_people1876,12.020694028377184,0.5374909248756415,actual
doesn't exist1877,foot2934,Kazuko,doesn't exist1877_foot2934,6.16227766016838,0.2755388591611591,actual
"all gone, put away1878",foot2934,Kazuko,"all gone, put away1878_foot2934",8.739097405513405,0.3907582653696285,actual
foot2316,foot2934,Kazuko,foot2316_foot2934,4.838402248970368,0.2163433570125196,actual
foot2317,foot2934,Kazuko,foot2317_foot2934,3.8284271247461903,0.17118352993937927,actual
foot2318,foot2934,Kazuko,foot2318_foot2934,5.32842712474619,0.2382542319645855,actual
foot2319,foot2934,Kazuko,foot2319_foot2934,4.838402248970368,0.2163433570125196,actual
foot2320,foot2934,Kazuko,foot2320_foot2934,3.8284271247461903,0.17118352993937927,actual
foot2321,foot2934,Kazuko,foot2321_foot2934,8.039964367686792,0.35949736959893114,actual
foot2322,foot2934,Kazuko,foot2322_foot2934,4.838402248970368,0.2163433570125196,actual
foot2323,foot2934,Kazuko,foot2323_foot2934,5.211537242940603,0.23302764100968942,actual
foot2324,foot2934,Kazuko,foot2324_foot2934,9.029989243462614,0.4037651452260658,actual
foot2325,foot2934,Kazuko,foot2325_foot2934,8.683289075746934,0.38826286279876754,actual
foot2326,foot2934,Kazuko,foot2326_foot2934,5.211537242940603,0.23302764100968942,actual
Big Bird2327,foot2934,Kazuko,Big Bird2327_foot2934,15.54356355136791,0.6950118129091026,actual
hat2328,foot2934,Kazuko,foot2934_hat2328,4.838402248970368,0.2163433570125196,actual
hat2329,foot2934,Kazuko,foot2934_hat2329,5.48172695703051,0.24510885021235598,actual
hat2330,foot2934,Kazuko,foot2934_hat2330,5.82842712474619,0.26061113263965424,actual
hat2331,foot2934,Kazuko,foot2934_hat2331,5.48172695703051,0.24510885021235598,actual
hat2332,foot2934,Kazuko,foot2934_hat2332,5.82842712474619,0.26061113263965424,actual
hat2333,foot2934,Kazuko,foot2934_hat2333,5.82842712474619,0.26061113263965424,actual
hat2334,foot2934,Kazuko,foot2934_hat2334,5.48172695703051,0.24510885021235598,actual
hat2335,foot2934,Kazuko,foot2934_hat2335,5.48172695703051,0.24510885021235598,actual
hat2336,foot2934,Kazuko,foot2934_hat2336,5.48172695703051,0.24510885021235598,actual
car2337,foot2934,Kazuko,car2337_foot2934,6.292528739883945,0.2813628800652018,actual
