gloss1,gloss2,Speaker_ID,word_pair,distance,Speaker,listID,distance_norm,data_type
au revoir1469,encore1336,Adeline_14,au revoir1469_encore1336,6.118156958466736,Adeline,14,0.21619724740758003,iter
bobo999,encore1336,Adeline_14,bobo999_encore1336,6.14505191510159,Adeline,14,0.21714763420430236,iter
coucou1017,encore1336,Adeline_14,coucou1017_encore1336,3.3166247903554,Adeline,14,0.11719953496228666,iter
chapeau1010,encore1336,Adeline_14,chapeau1010_encore1336,5.854860063735631,Adeline,14,0.20689312783721617,iter
voiture1034,encore1336,Adeline_14,encore1336_voiture1034,8.285064520530494,Adeline,14,0.29276923689479634,iter
bisou998,encore1336,Adeline_14,bisou998_encore1336,6.029989243462614,Adeline,14,0.21308166579966978,iter
papa1026,encore1336,Adeline_14,encore1336_papa1026,6.16227766016838,Adeline,14,0.2177563401746242,iter
au revoir1472,encore1336,Adeline_14,au revoir1472_encore1336,6.118156958466736,Adeline,14,0.21619724740758003,iter
bisou996,encore1336,Adeline_14,bisou996_encore1336,6.029989243462614,Adeline,14,0.21308166579966978,iter
encore1336,au revoir1468,Adeline_14,au revoir1468_encore1336,6.118156958466736,Adeline,14,0.21619724740758003,iter
parti1029,bobo1001,Adeline_15,bobo1001_parti1029,7.14505191510159,Adeline,15,0.25248462357467,iter
voilà1031,bobo1001,Adeline_15,bobo1001_voilà1031,9.651537185913114,Adeline,15,0.34105626694631996,iter
coucou1017,bobo1001,Adeline_15,bobo1001_coucou1017,6.6332495807108,Adeline,15,0.23439906992457332,iter
papa1027,bobo1001,Adeline_15,bobo1001_papa1027,2,Adeline,15,0.07067397874073533,iter
au revoir1470,bobo1001,Adeline_15,au revoir1470_bobo1001,8.092482116963241,Adeline,15,0.2859639545470205,iter
encore1337,bobo1001,Adeline_15,bobo1001_encore1337,6.14505191510159,Adeline,15,0.21714763420430236,iter
chapeau1006,bobo1001,Adeline_15,bobo1001_chapeau1006,4.201562118716424,Adeline,15,0.14847055592802175,iter
bisou996,bobo1001,Adeline_15,bisou996_bobo1001,3.3541019662496847,Adeline,15,0.11852386552849441,iter
