Speaker_ID,Speaker,ID,path_length,mean_k,clust_coef_global,Language,data_type
Basile_23,Basile,23,0.13109702024183845,0.2,0,French,iter
Basile_24,Basile,24,0.07865821214510307,0.4,0,French,iter
Basile_25,Basile,25,0.38136499986389244,1.1,0,French,iter
Basile_26,Basile,26,0.3484810351731705,0.7,0,French,iter
Basile_27,Basile,27,0.27332527104226867,1.4,0,French,iter
Basile_28,Basile,28,0.267042012161967,0.9,0,French,iter
Basile_29,Basile,29,0.07865821214510307,0.4,0,French,iter
Basile_3,Basile,3,0,0.1,NA,French,iter
Basile_30,Basile,30,0,0.2,0,French,iter
Basile_31,Basile,31,0.3242246615593591,1,0,French,iter
Basile_32,Basile,32,0.09832276518137884,0.3,0,French,iter
Basile_33,Basile,33,0,0.3,0,French,iter
Basile_34,Basile,34,0,0.5,0,French,iter
Basile_35,Basile,35,0.3425199801592099,0.8,0,French,iter
Basile_36,Basile,36,0.29776516881202353,1.2,0,French,iter
Basile_37,Basile,37,0.09832276518137884,0.3,0,French,iter
Basile_38,Basile,38,0.3501712995710836,1.1,0,French,iter
Basile_39,Basile,39,0.3874066762845142,1.6,0,French,iter
Basile_4,Basile,4,0.3722764643239888,0.9,0,French,iter
Basile_40,Basile,40,0.30163454469191114,0.6,0,French,iter
Basile_41,Basile,41,0.2669252138774449,0.9,0,French,iter
Basile_42,Basile,42,0.221911145283285,0.7,0,French,iter
Basile_43,Basile,43,0.38044332594271646,1.7,0,French,iter
Basile_44,Basile,44,0.33581723724048684,0.9,0,French,iter
Basile_45,Basile,45,0.2540227556783431,0.6,0,French,iter
Basile_46,Basile,46,0.4009367773282846,1.6,0,French,iter
Basile_47,Basile,47,0.2870778382656588,1.1,0,French,iter
Basile_48,Basile,48,0.24556746596764012,1,0,French,iter
Basile_49,Basile,49,0.3825702903232231,1,0,French,iter
Basile_5,Basile,5,0.3250518708663592,1.4,0,French,iter
Basile_50,Basile,50,0.3342540798892381,0.8,0,French,iter
Basile_51,Basile,51,0.3425283615253227,1.1,0,French,iter
Basile_52,Basile,52,0.06554851012091922,0.5,0,French,iter
Basile_53,Basile,53,0,0.1,NA,French,iter
Basile_54,Basile,54,0.2034786949050146,1,0,French,iter
Basile_56,Basile,56,0.2901108401412046,0.6,0,French,iter
Basile_57,Basile,57,0.25185485534332913,1,0,French,iter
Basile_58,Basile,58,0.3493810415623041,1.4,0,French,iter
Basile_59,Basile,59,0.2618238032833512,0.3,0,French,iter
Basile_6,Basile,6,0.2706607322375006,0.2,0,French,iter
Basile_60,Basile,60,0.3579210108717415,0.9,0,French,iter
Basile_61,Basile,61,0.3186797755126466,1.4,0,French,iter
Basile_62,Basile,62,0.37056651690010317,0.8,0,French,iter
Basile_63,Basile,63,0.3475182367608474,0.5,0,French,iter
Basile_64,Basile,64,0.1966455303627576,0.5,0,French,iter
Basile_65,Basile,65,0.14046161394534154,0.2,0,French,iter
Basile_66,Basile,66,0.17094389619387396,1.2,0,French,iter
Basile_67,Basile,67,0.20722031426626897,0.9,0,French,iter
Basile_68,Basile,68,0,0.1,NA,French,iter
Basile_69,Basile,69,0,0.1,NA,French,iter
Basile_7,Basile,7,0,0.2,0,French,iter
Basile_70,Basile,70,0.2991174077468851,1.1,0,French,iter
Basile_71,Basile,71,0.3328998809132531,1.1,0,French,iter
Basile_72,Basile,72,0,0.2,0,French,iter
Basile_73,Basile,73,0.06554851012091922,0.5,0,French,iter
Basile_74,Basile,74,0.3229922082020911,1,0,French,iter
Basile_75,Basile,75,0.11347001267855876,0.2,0,French,iter
Basile_76,Basile,76,0.06554851012091922,0.5,0,French,iter
Basile_77,Basile,77,0.362796403383825,1.3,0,French,iter
Basile_78,Basile,78,0.22135284467537253,0.1,NA,French,iter
Basile_79,Basile,79,0.22183113211117622,0.9,0,French,iter
Basile_8,Basile,8,0.3149352050279496,1,0,French,iter
Basile_80,Basile,80,0.3059100037216413,0.7,0,French,iter
Basile_81,Basile,81,0.2223438633365587,0.9,0,French,iter
Basile_82,Basile,82,0.07865821214510307,0.4,0,French,iter
Basile_83,Basile,83,0.08510250950891907,0.3,0,French,iter
Basile_84,Basile,84,0.21069242091801232,0.1,NA,French,iter
Basile_85,Basile,85,0.21069242091801232,0.1,NA,French,iter
Basile_86,Basile,86,0.3509928036850228,1.4,0,French,iter
Basile_87,Basile,87,0.20114732131711832,1,0,French,iter
Basile_88,Basile,88,0.259133698753226,1.3,0,French,iter
Basile_89,Basile,89,0.11236887449300434,0.6,0,French,iter
Basile_9,Basile,9,0,0.4,0,French,iter
Basile_90,Basile,90,0.3284314065020327,1,0,French,iter
Basile_91,Basile,91,0.28255443435904837,0.6,0,French,iter
Basile_92,Basile,92,0.28894552491075776,1,0,French,iter
Basile_93,Basile,93,0.35783276514051787,1.2,0,French,iter
Basile_94,Basile,94,0.3631380891888304,1,0,French,iter
Basile_95,Basile,95,0.3656771555733942,1.3,0,French,iter
Basile_96,Basile,96,0.3467590667349087,1.1,0,French,iter
Basile_97,Basile,97,0.17461274673050503,0.6,0,French,iter
Basile_98,Basile,98,0.30932515840692326,0.5,0,French,iter
Basile_99,Basile,99,0.05618443724650219,0.6,0,French,iter
Carys_1,Carys,1,0.32872139368566144,1.1,0,Welsh,iter
Carys_10,Carys,10,0.35119702132588915,1.2,0,Welsh,iter
Carys_100,Carys,100,0.3499160132792464,1.2,0,Welsh,iter
Carys_11,Carys,11,0.34559367295902327,1.1,0,Welsh,iter
Carys_12,Carys,12,0.3499160132792463,1.2,0,Welsh,iter
Carys_13,Carys,13,0.34126116512762933,1.1,0,Welsh,iter
Carys_14,Carys,14,0.3698001562821237,1.1,0,Welsh,iter
Carys_16,Carys,16,0.24265138652529536,1.2,0,Welsh,iter
Carys_17,Carys,17,0.3223871722683384,1.8,0,Welsh,iter
Carys_18,Carys,18,0.22560975514402934,1,0,Welsh,iter
Carys_19,Carys,19,0.31616896276569756,1,0,Welsh,iter
Carys_2,Carys,2,0.2542575990345672,1.2,0,Welsh,iter
Carys_20,Carys,20,0.25049639242683475,1,0,Welsh,iter
Carys_21,Carys,21,0.42322067687107623,1.8,0,Welsh,iter
Carys_22,Carys,22,0.24822037748949338,1,0,Welsh,iter
Carys_23,Carys,23,0.2504963924268347,1,0,Welsh,iter
Carys_24,Carys,24,0.3287213936856612,1.1,0,Welsh,iter
Carys_25,Carys,25,0.20786552309290854,0.7,0,Welsh,iter
Carys_26,Carys,26,0.2604482169271712,1.3,0,Welsh,iter
